site.name,lat,long,51.8,86.15,Abies,Acer,Alnus rugosa,AlnusXC,Aquifoliaceae,Arceuthobium,Artemisia,Asteraceae,Betula,Brassicaceae,Carya,Caryophyllaceae,Castanea,Celtis,Cephalanthus,Chenopodiaceae/Amaranthaceae,Chrysolepis/Lithocarpus,Corylus,Cupressaceae,Cyperaceae,Dryas,Ephedra,Ericaceae,Fagus,Juglans,Larix/Pseudotsuga,Liquidambar,Minor Forbs,Myricaceae,Nyssa,Ostrya/Carpinus,Oxyria,Papaveraceae,Picea,Pinus diploxylon,Pinus haploxylon,Pinus undifferentiated,Plantaginaceae,Platanus,Poaceae,Populus,Prosopis,Pteridium,Quercus,Rosaceae,Salix,Sarcobatus,Sphagnum,Taxodium,Tilia,Total Fraxinus (sum of nigra/penn/undiff),Total Lycopodium,Tsuga undifferentiated,Ulmus
Haleakalā Volcano 8M,20.741703,-156.124826,22.15416703,22.64750037,0,0,0,0,0,0,0,0,0,0,0,1.818181818,0,0,0,0,0,0,0,10.90909091,0,0,72.72727273,0,0,0,0,0,1.818181818,0,0,0,0,0,0,0,1.818181818,0,0,7.272727273,0,0,0,0,3.636363636,0,0,0,0,0,0,0,0,0
Haleakalā Volcano 8N,20.741925,-156.124603,22.15416703,22.64750037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.882352941,0,0,76.47058824,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76470588,0,0,0,0,0,0,0,5.882352941,0,0,0,0,0,0,0,0,0
Haleakalā Volcano 8O,20.742183,-156.124422,22.15416703,22.64750037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9047619,0,0,80.95238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haleakalā Volcano 8P,20.742453,-156.124008,22.15416703,22.64750037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.29032258,0,0,82.25806452,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612903226,0,0,1.612903226,0,0,0,0,3.225806452,0,0,0,0,0,0,0,0,0
Haleakalā Volcano 8Q,20.742972,-156.124128,22.15416703,22.64750037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0952381,0,0,38.0952381,0,0,0,0,0,9.523809524,0,0,0,0,0,0,0,4.761904762,0,0,4.761904762,0,0,0,0,4.761904762,0,0,0,0,0,0,0,0,0
Haleakalā Volcano 8R,20.743811,-156.124069,22.15416703,22.64750037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.42857143,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,0,0,2.857142857,0,0,0,0,2.857142857,0,0,0,0,0,0,0,0,0
Haleakalā Volcano 9G,20.738515,-156.130748,22.15416703,22.64750037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170357751,0,0,22.99829642,0,0,0,0,0,0.170357751,0,0,0,0,0,0,0,0,1.703577513,0,74.78705281,0,0,0,0,0.170357751,0,0,0,0,0,0,0,0,0
Haleakalā Volcano 9H,20.739187,-156.130384,22.15416703,22.64750037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78125,0,0,60.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78125,0,37.5,0,0,0,0,0.390625,0,0,0,0,0,0,0,0,0
Haleakalā Volcano 9I,20.739984,-156.129764,22.15416703,22.64750037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,33.33333333,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0
Haleakalā Volcano 9J,20.740421,-156.129715,22.15416703,22.64750037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625,0,0,46.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0
Haleakalā Volcano 9K,20.740842,-156.1295,22.15416703,22.64750037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.20754717,0,0,73.58490566,0,0,0,0,0,0,0,0,0,0,0,0,0,3.773584906,0,0,3.773584906,0,0,0,0,5.660377358,0,0,0,0,0,0,0,0,0
Haleakalā Volcano 9L,20.741432,-156.129182,22.15416703,22.64750037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.80952381,0,0,47.61904762,0,0,0,0,0,4.761904762,0,0,0,0,0,0,0,0,0,0,4.761904762,0,0,0,0,19.04761905,0,0,0,0,0,0,0,0,0
Mer Bleue Bog,45.40194,-75.498945,5.376666774,6.060833439,0,7.174887892,0,1.793721973,0,0,0,29.14798206,31.83856502,0,0,0,0,0,0,2.242152466,0,0.448430493,0,0.448430493,0,0,0.896860987,1.34529148,0,0.448430493,0,0,0,0,3.139013453,0,0,3.587443946,0,0,0.896860987,0,0,2.242152466,0,0,0,3.587443946,0,0.448430493,0,0.448430493,0,0,0.896860987,0,0.896860987,8.071748879
Washbowl Pond,44.04957,-74.948845,5.117777884,5.722777887,1.327433628,3.982300885,0,1.769911504,0,0,0.442477876,0,31.85840708,0,1.327433628,0,0,0,0,0,0,0,0.442477876,0,0,0,0,9.734513274,0.442477876,0,0,0,0,0,0.442477876,0,0,21.23893805,0.442477876,0.884955752,3.097345133,0,0.442477876,1.327433628,0.442477876,0,0,5.752212389,0.884955752,0,0,0,0,0,3.539823009,0.442477876,8.849557522,0.884955752
Bog Pond,44.40081,-74.28247,4.903888987,5.431666792,2.631578947,2.960526316,0,2.960526316,0,0,0.657894737,0,38.48684211,0,0,0,0,0,0,0.328947368,0,0,0,0.328947368,0,0,0,7.565789474,0,0.986842105,0,0,0,0,0.328947368,0,0,7.894736842,0.657894737,7.236842105,5.921052632,0,0.328947368,2.302631579,0.328947368,0,0,2.631578947,0.328947368,0.328947368,0,0,0,0,0.657894737,0,13.15789474,0.986842105
Fuller Lake,37.801895,-107.813415,0.696111112,1.230000029,3.790087464,0,0,0.29154519,0,0,20.40816327,0,0,0,0,0.29154519,0,0,0,6.705539359,0,0,0,5.539358601,0,0.29154519,0,0,0,0,0,0,0,0,0,0,0,11.37026239,0,0,41.10787172,0,0,6.705539359,0,0,0,0,3.498542274,0,0,0,0,0,0,0,0,0
Fuller Lake Cirque,37.802875,-107.81325,0.696111112,1.230000029,3.8647343,0.483091787,0,0.724637681,0,0,12.07729469,0,0,1.207729469,0,0,0,0,0,9.178743961,0,0,3.381642512,2.173913043,0,0.483091787,0,0,0,0.483091787,0,0,0,0,0,0,0,10.86956522,0,0,44.92753623,0,0,6.038647343,0,0,0,0.724637681,3.140096618,0,0,0,0,0,0.241545894,0,0,0
Ice Lake Basin Pond,37.810885,-107.80989,0.696111112,1.230000029,1.230769231,0.307692308,0,0,0,0,12.30769231,0,0,0,0,0,0,0,0,3.692307692,0,0,0.307692308,3.384615385,0,0.615384615,0,0,0,0,0,1.230769231,0,0,0,0,0,12.61538462,0,0,54.76923077,0,0,6.153846154,0,0,0,1.538461538,0.923076923,0.307692308,0.615384615,0,0,0,0,0,0,0
Ice Lake,37.81393,-107.809025,0.696111112,1.230000029,0.909090909,0,0,0,0,0,20,0,0,0,0,0.303030303,0,0,0,8.787878788,0,0,0.303030303,0.303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,15.45454545,0,0,45.75757576,0,0,7.272727273,0,0,0,0,0.606060606,0,0.303030303,0,0,0,0,0,0,0
Little Giant Basin Lake,37.806595,-107.60017,0.696111112,1.230000029,1.485884101,0,0,0,0,0,22.13967311,0,0,0.29717682,0,0,0,0,0,6.389301634,0,0,0.29717682,2.228826152,0,0.742942051,0,0,0,0.29717682,0,0.29717682,0,0,0,0,0,16.64190193,0,0,42.94205052,0,0,5.052005944,0,0,0,0.891530461,0.14858841,0.14858841,0,0,0,0,0,0,0,0
Crystal Lake,37.848065,-107.78151,0.696111112,1.230000029,1.572327044,0,0,0,0,0,17.29559748,0,0,0,0,0.314465409,0,0,0,20.12578616,0,0,0.628930818,0.314465409,0,0.628930818,0,0,0,0,0,0,0,0,0,0,0,11.00628931,0,0,33.01886792,0,0,14.1509434,0,0,0,0,0,0,0.943396226,0,0,0,0,0,0,0
Ophir Pass,37.849905,-107.778935,0.696111112,1.230000029,4.892966361,0,0,0,0,0,6.422018349,0,0,0,0,0,0,0,0,9.480122324,0,0,1.529051988,0,0,0.305810398,0,0,0,0.305810398,0,0.305810398,0,0,0,0,0,19.57186544,0,0,47.09480122,0,0,6.116207951,0,0,0,1.834862385,0.305810398,0.611620795,1.22324159,0,0,0,0,0,0,0
Snowdon Peak Lake,37.71006,-107.6936,0.696111112,1.230000029,4.578313253,0,0,0,0,0,7.951807229,0,0,0,0,0.481927711,0,0,0,5.301204819,0,0,0.240963855,0.240963855,0,0.240963855,0,0,0,0.481927711,0,0.240963855,0,0,0,0,0,17.59036145,0,0,58.07228916,0,0,3.614457831,0,0,0,0.481927711,0,0.481927711,0,0,0,0,0,0,0,0
Big Giant Mine Lake,37.812075,-107.605215,0.696111112,1.230000029,1.954397394,0,0,0.325732899,0,0,8.794788274,0,0,0,0,0.325732899,0,0,0,9.446254072,0,0,5.863192182,0.325732899,0,1.302931596,0,0,0,0.325732899,0,0,0,0,0,0,0,21.49837134,0,0,31.59609121,0,0,7.491856678,0,0,0,6.188925081,0.651465798,1.954397394,1.954397394,0,0,0,0,0,0,0
Coal Bank Pass Pond,37.704465,-107.779515,0.696111112,1.230000029,5.263157895,0,0,0,0,0,2.786377709,0,0,0,0,0,0,0,0,3.715170279,0,0,0.309597523,11.45510836,0,0,0,0,0,0.309597523,0,0,0,0,0,0,0,51.39318885,0,0,20.12383901,0,0,1.547987616,0,0,0,2.167182663,0,0.619195046,0.309597523,0,0,0,0,0,0,0
Southern Twin Lake,37.71912,-107.707295,0.696111112,1.230000029,2.077151335,0,0,0,0,0,1.18694362,0,0,0,0,0,0,0,0,2.96735905,0,0,1.18694362,3.560830861,0,0.296735905,0,0,0,0.296735905,0,0,0,0,0,0,0,59.64391691,0,0,27.00296736,0,0,1.78041543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Molas Pass Pond,37.73787,-107.69644,0.696111112,1.230000029,4.385964912,0.292397661,0,0.292397661,0,0,4.678362573,0,0,0,0,0,0,0,0,4.678362573,0,0,0,10.52631579,0,0.584795322,0,0,0,0.292397661,0,0.292397661,0,0,0,0,0,28.94736842,0,0,33.62573099,0,0,4.970760234,0,0,0,4.093567251,0.584795322,0.584795322,1.169590643,0,0,0,0,0,0,0
Little Molas Lake,37.742215,-107.707875,0.696111112,1.230000029,2.1875,0.9375,0,0,0,0,8.125,0,0.3125,0,0,0,0,0,0,5.9375,0,0,0.625,24.375,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,16.875,0,0,26.5625,0,0,9.0625,0,0,0,1.875,0.9375,0.625,0.625,0,0,0,0,0,0,0
Andrews Pond SE,37.72564,-107.70627,0.696111112,1.230000029,6.542056075,0,0,0.31152648,0,0,6.230529595,0,0,0,0,0,0,0,0,6.230529595,0,0,2.180685358,3.426791277,0,0.62305296,0,0,0,1.246105919,0,0,0,0,0,0,0,32.71028037,0,0,27.7258567,0,0,3.738317757,0,0,0,7.165109034,0.31152648,0.62305296,0.934579439,0,0,0,0,0,0,0
Coal Bank Hill Pond 1,37.69211,-107.77657,0.696111112,1.230000029,4.093567251,0,0,0,0,0,4.385964912,0,0,0,0,0,0,0,0,4.970760234,0,0,2.339181287,10.81871345,0,0.877192982,0,0,0,0.877192982,0,1.169590643,0,0,0,0,0,34.50292398,0,0,28.65497076,0,0,2.631578947,0,0,0,3.216374269,0,0,1.169590643,0,0,0,0.292397661,0,0,0
Coal Bank Hill Polster,37.67805,-107.77863,0.696111112,1.230000029,11.43552311,0,0,0,0,0,5.109489051,0,0,0,0,0,0,0,0,1.946472019,0,0,0,0,0,0,0,0,0,2.676399027,0,0.243309002,0,0,0,0,0,49.8783455,0,0,23.84428224,0,0,0.729927007,0,0,0,3.649635036,0,0,0,0,0,0,0.486618005,0,0,0
Coal Bank Hill Pond 2,37.701975,-107.76095,0.696111112,1.230000029,4.248366013,0,0,0,0,0,6.535947712,0,0,0,0,0,0,0,0,3.594771242,0,0,1.960784314,4.575163399,0,1.307189542,0,0,0,1.307189542,0,0,0,0,0,0,0,33.00653595,0,0,38.23529412,0,0,2.287581699,0,0,0,2.614379085,0,0.326797386,0,0,0,0,0,0,0,0
Scout Lake,37.64775,-107.7717,0.696111112,1.230000029,4.4,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,7.2,0,0,2.8,15.6,0,2.4,0,0,0,0.8,0,0.4,0,0,0,0,0,10.8,0,0,32,0,0,12.4,0,0,0,2.8,0.8,1.6,0.4,0,0,0,0.4,0,0,0
Electra Lake,37.567715,-107.805325,0.696111112,1.230000029,2.121212121,0,0,0,0,0,3.636363636,0,0,0,0,0,0,0,0,7.272727273,0,0,1.515151515,1.212121212,0,0.303030303,0,0,0,2.424242424,0,0,0,0,0,0,0,11.81818182,0,0,56.36363636,0,0,6.363636364,0,0,0,5.757575758,0.303030303,0,0.606060606,0,0,0,0.303030303,0,0,0
Boyce Lake,37.644545,-107.80126,0.696111112,1.230000029,5.280528053,0,0,0.330033003,0,0,0.99009901,0,0,0,0,0,0,0,0,3.96039604,0,0,0.660066007,8.910891089,0,0.660066007,0,0,0,1.320132013,0,0,0,0,0,0,0,31.68316832,0,0,32.67326733,0,0,6.600660066,0,0,0,2.97029703,0,3.96039604,0,0,0,0,0,0,0,0
Wallace Lake,37.422625,-107.769955,6.250833426,6.883611263,2.229299363,0,0,0,0,0,0.955414013,0,0,0,0,0,0,0,0,35.35031847,0,0,0.955414013,0.318471338,0,0.955414013,0,0,0,0.318471338,0,0,0,0,0,0,0,4.777070064,0,0,49.68152866,0,0,0,0,0,0,3.821656051,0.636942675,0,0,0,0,0,0,0,0,0
Nary Draw Fen,37.535305,-107.816835,0.696111112,1.230000029,0.588235294,0.588235294,0,1.470588235,0,0,3.529411765,0,3.235294118,0,0,0,0,0,0,5,0,0,3.823529412,9.705882353,0,0.588235294,0,0,0,2.941176471,0,0,0,0,0,0,0,12.94117647,0,0,43.52941176,0,0,3.235294118,0,0,0,4.705882353,0,2.352941176,0,0,0,0,1.764705882,0,0,0
Haviland Lake,37.535225,-107.810715,0.696111112,1.230000029,1.020408163,0,0,0,0,0,2.040816327,0,0,0,0,0,0,0,0,3.401360544,0,0,0.340136054,3.741496599,0,0,0,0,0,2.380952381,0,0.340136054,0,0,0,0,0,5.442176871,0,0,79.93197279,0,0,0,0,0,0,1.020408163,0,0.340136054,0,0,0,0,0,0,0,0
Shalona Lake [Keeler Reservoir],37.48428,-107.80373,6.250833426,6.883611263,1.715686275,0,0,0,0,0,1.960784314,0,0,0,0,0,0,0,0,4.166666667,0,0,0.490196078,0.490196078,0,0,0,0,0,0.490196078,0,0,0,0,0,0,0,9.558823529,0,0,66.66666667,0,0,7.352941176,0,0,0,6.617647059,0.245098039,0,0.245098039,0,0,0,0,0,0,0
Chapman Lake,37.329405,-107.888635,6.250833426,6.883611263,1.470588235,0,0,0,0,0,1.470588235,0,0,0,0,0,0,0,0,4.901960784,0,0,10.78431373,1.960784314,0,0,0,0,0,0.980392157,0,0,0,0,0,0,0,2.450980392,0,0,22.54901961,0,0,3.431372549,0,0,0,45.58823529,0.980392157,2.941176471,0.490196078,0,0,0,0,0,0,0
Durango City Reservoir,37.29122,-107.84553,6.250833426,6.883611263,0.298507463,0,0,0,0,0,1.791044776,0,0.597014925,0.597014925,0,0,0,0,0,31.04477612,0,0,4.776119403,1.194029851,0,2.089552239,0,0,0,0.298507463,0,0.298507463,0,0,0,0,0,1.194029851,0,0,14.92537313,0,0,24.17910448,0,0,0,12.23880597,2.089552239,1.194029851,0.298507463,0,0,0,0,0,0,0.895522388
Pastorius Reservoir,37.2004,-107.81205,6.250833426,6.883611263,0.641025641,0,0,0,0,0,5.128205128,0,0.641025641,0,0,0,0,0,0,11.53846154,0,0,22.43589744,1.923076923,0,0.641025641,0,0,0,0,0,0,0,0,0,0,0,1.923076923,0,0,21.79487179,0,0,13.46153846,0,0,0,6.41025641,0.641025641,12.17948718,0,0,0,0,0.641025641,0,0,0
Church Pond,42.058604,-71.766098,8.770555725,9.538055725,0,3.846153846,0.928381963,1.326259947,3.580901857,0,0.265251989,0,15.25198939,0,0.795755968,0,0.265251989,0,2.387267905,0,0,0.530503979,0.928381963,0.795755968,0,0,1.724137931,1.724137931,0.132625995,0,0,0.132625995,0.530503979,0.795755968,0.265251989,0,0,1.061007958,1.98938992,7.161803714,8.620689655,0.132625995,0,4.376657825,0.265251989,0,0.265251989,33.42175066,0.663129973,0.663129973,0,0.928381963,0,0.132625995,0.663129973,0.397877984,1.724137931,1.326259947
"Douglas State Forest Pond, MA",42.0696805,-71.793893,8.770555725,9.538055725,0,2.409638554,0.451807229,0.15060241,0.602409639,0,0.301204819,0,13.10240964,0,1.355421687,0,0.602409639,0,11.14457831,0,0,0.15060241,1.054216867,2.710843373,0,0,1.204819277,2.259036145,0.15060241,0,0,0.15060241,1.506024096,0.301204819,0.903614458,0,0,1.054216867,1.506024096,3.463855422,4.518072289,0.15060241,0,2.710843373,0.15060241,0,0,38.85542169,0.15060241,0.15060241,0,0.903614458,0,0,1.656626506,0.301204819,1.957831325,1.957831325
"East Thompson Pond, CT",42.01506353,-71.81317717,8.770555725,9.538055725,0,3.51758794,0.502512563,0,1.005025126,0,0.167504188,0,14.23785595,0,2.177554439,0,1.507537688,0,1.675041876,0,0,0.167504188,0.502512563,0.67001675,0,0,0,1.172529313,0.335008375,0,0.335008375,0.502512563,0.67001675,1.340033501,0.167504188,0,0,0.335008375,0.335008375,1.675041876,5.360134003,0.335008375,0,4.857621441,0.167504188,0,0.167504188,51.25628141,0.837520938,0.502512563,0,0,0,0,1.005025126,0.167504188,1.675041876,0.67001675
"Alderwick Pond, RI",41.407619,-71.5395775,10.23333352,10.96416689,0,3.205128205,0.480769231,0.320512821,0.320512821,0,0.16025641,0,6.730769231,0,1.442307692,0,0.320512821,0,0,0,0,0,0.641025641,3.205128205,0,0,2.083333333,3.525641026,0,0,0,0.16025641,2.403846154,0.16025641,1.121794872,0,0,0.801282051,1.121794872,0.16025641,2.724358974,0.641025641,0,6.891025641,0.320512821,0,0.320512821,55.92948718,0.641025641,0.320512821,0,0.16025641,0,0,1.442307692,0.16025641,0.961538462,1.121794872
"DuMoulin Pond, RI",41.4032745,-71.544198,10.23333352,10.96416689,0,1.706970128,0.711237553,0.142247511,0.142247511,0,0.426742532,0,8.392603129,0,0.853485064,0,0.426742532,0,0.142247511,0,0,0.142247511,0.995732575,0.284495021,0,0,2.560455192,0.568990043,0.142247511,0,0.284495021,0,4.26742532,2.13371266,0,0,0,0.284495021,0.853485064,0.995732575,2.275960171,0.711237553,0.142247511,7.539118065,0,0,0.142247511,59.60170697,0.853485064,0.284495021,0,0.142247511,0,0,0.711237553,0.142247511,0.142247511,0.853485064
"Goddard Pond, RI",41.4074965,-71.557096,10.23333352,10.96416689,0,0.58224163,0.58224163,0,0,0,0.291120815,0,10.48034934,0,1.164483261,0,0.145560408,0.145560408,0,0,0,0.145560408,0,4.512372635,0,0,1.310043668,0.291120815,0,0,0.145560408,0.145560408,1.892285298,0.58224163,0.436681223,0,0,0.145560408,2.911208151,1.455604076,5.96797671,1.018922853,0.145560408,14.41048035,0.291120815,0,0.291120815,47.30713246,0.436681223,0.436681223,0.145560408,0.58224163,0,0,0.145560408,0.436681223,1.018922853,0
"Hollow Pond, RI",41.415873,-71.5495835,10.23333352,10.96416689,0,1.25,0.78125,0.3125,0.625,0,0.3125,0,17.65625,0.15625,1.5625,0,0.3125,0,0.46875,0,0,0,0.9375,2.96875,0,0,1.5625,3.59375,0.15625,0,0,0.15625,0.625,0,0.46875,0,0,0.46875,1.40625,0.46875,5.46875,0.3125,0.3125,4.53125,0.15625,0,0,47.8125,0.78125,0.625,0.15625,0,0,0.15625,0.78125,0.3125,1.40625,0.9375
"Sharpe Pond, RI",41.414821,-71.5423485,10.23333352,10.96416689,0,1.5625,0.710227273,0.142045455,0,0,0,0,7.954545455,0.142045455,0.426136364,0.142045455,0.852272727,0,0.426136364,0,0,0.142045455,1.136363636,3.125,0,0,2.130681818,1.5625,0,0,0,0.142045455,2.272727273,0,0.284090909,0,0,0.284090909,0.710227273,0,3.693181818,0.284090909,0,11.93181818,0.284090909,0,0.142045455,56.39204545,0.426136364,0.426136364,0,0,0,0,0.426136364,0.568181818,0.852272727,0.426136364
"Cranberry Pond, MA",42.4493445,-73.363446,7.723055694,8.508611275,0.166944908,3.171953255,0.834724541,0.166944908,0,0,0.834724541,0,27.87979967,0,1.83639399,0.166944908,1.502504174,0,0.166944908,0,0,0,0.667779633,1.669449082,0,0,1.168614357,4.507512521,0.166944908,0,0,0.166944908,0.166944908,0,2.671118531,0,0,0.667779633,0.667779633,1.669449082,5.008347245,0.834724541,0.166944908,5.175292154,0.667779633,0,0.500834725,26.37729549,0.500834725,1.001669449,0,0,0,0,2.671118531,0,4.006677796,2.170283806
"Hatch Pond, MA",42.276635,-73.356531,7.723055694,8.508611275,0,4.293381038,0.53667263,0,0.178890877,0,0,0,24.15026834,0,3.756708408,0,0.178890877,0,0,0,0,0.178890877,0.53667263,0.715563506,0,0,0,5.545617174,0.894454383,0,0.357781753,0,0.53667263,0,0.894454383,0,0,0.894454383,0.53667263,1.967799642,6.082289803,0.53667263,0.178890877,2.146690519,0.178890877,0,0,23.97137746,1.073345259,0.53667263,0,0,0,0.178890877,2.504472272,0.178890877,15.20572451,1.073345259
Henrys Fork (lower exposure),40.8214,-110.38196,-0.129166662,0.566111111,1.439539347,0,0,0,0,0,13.62763916,0.383877159,0,0,0,1.151631478,0,0,0,2.687140115,0,0,0,5.182341651,0,0,0,0,0,0,0,0,0,0,0,0,0,20.15355086,0,0,39.25143954,0,0,10.94049904,0,0,0,0.383877159,0.575815739,2.303262956,1.919385797,0,0,0,0,0,0,0
Henrys Fork (upper exposure),40.80042,-110.36052,-0.129166662,0.566111111,1.573564123,0,0,0,0,0,13.37529504,0,0,0,0,0.944138474,0,0,0,3.147128245,0,0,0,28.48151062,0,0,0,0,0,0,0,0,0,0,0,0,0,4.720692368,0,0,32.96616837,0,0,10.07081039,0,0,0,0,0,4.091266719,0.629425649,0,0,0,0,0,0,0
Eagle Lake,44.36357,-68.250315,6.57972233,7.209722394,1.058201058,2.116402116,0,3.703703704,0,0,0,0,30.68783069,0,0,0,0,0,0,0,0,0,2.116402116,0,0,0,0,0,0,1.058201058,0,0,0,0,0,0,0,21.16402116,0,0,22.22222222,0,0,5.82010582,0,0,0,3.703703704,0,1.058201058,0,0,0,0,1.058201058,0,2.116402116,2.116402116
Bracey Pond,44.96201,-68.12262,5.792222334,6.289444557,1.075268817,1.075268817,0,2.150537634,0,0,0,0,27.95698925,0,0,0,0,0,0,0,0,0,6.989247312,0,0,0,0,1.075268817,0,0,0,0,0,0,1.075268817,0,0,16.66666667,0,0,25.2688172,0,0,1.075268817,0,0,0,2.150537634,0,1.075268817,0,0,0,0,0,0,12.3655914,0
"Site 9, Georgian Bay, Canadian Hydrographic Service",45.155,-81.075,5.558888991,6.263611236,0,2.403846154,0,0,0,0,0,0,0,0,0,0,0,0,0,1.923076923,0,0,0,0,0,0,0,0,0,0.961538462,0,0,0,0,0.480769231,0,0,2.884615385,81.25,3.365384615,0,0,0,0,0,0,0,5.288461538,0,0,0,0,0,0,0,0,0,1.442307692
"Site 2, Georgian Bay, Canadian Hydrographic Service",45.376,-81.151,5.558888991,6.263611236,0,4.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,2.380952381,0,0,0,0,0,0,0,0,0,0.476190476,0,0,0,0,0,0,0,0.952380952,86.66666667,1.904761905,0,0,0,0,0,0,0,2.380952381,0,0,0,0,0,0.476190476,0,0,0,0.476190476
"Site 6, Georgian Bay, Canadian Hydrographic Service",45.294,-81.068,5.558888991,6.263611236,0,11.42857143,0,0,0,0,0.476190476,0,0.476190476,0,0.476190476,0,0,0,0,0.476190476,0,0,0,0,0,0,0,0,0,1.904761905,0,0,0,0,0,0,0,4.285714286,52.38095238,10.95238095,0,0,0,0,0,0,0,8.095238095,0,0,0,2.380952381,0,0,0.476190476,0,4.761904762,1.428571429
"Site 13, Georgian Bay, Canadian Hydrographic Service",45.122,-80.93,5.542500113,6.230555669,0,2.475247525,0,0.495049505,0,0,0,0,0,0,0,0,0,0,0,0.495049505,0,0,0,0.495049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495049505,87.12871287,2.97029703,0,0,0,0,0,0,0,4.95049505,0,0.495049505,0,0,0,0,0,0,0,0
"Site 15, Georgian Bay, Canadian Hydrographic Service",45.037,-80.926,5.542500113,6.230555669,0,25.22522523,0,0,0,0,1.801801802,0,0,0,0,0,0,0,0,0.900900901,0,0,0,0,0,0,0,0,0,0.900900901,0,0,0,0,0,0,0,2.702702703,52.25225225,1.801801802,0,0,0,0,0,0,0,13.51351351,0,0.900900901,0,0,0,0,0,0,0,0
"Site 19a, Georgian Bay, Canadian Hydrographic Service",45.137,-80.84,5.542500113,6.230555669,0,35.6097561,0,0,0,0,0.975609756,0.487804878,1.463414634,0,0,0,0,0,0,0.487804878,0,0,0,0,0,0,0,0,0,2.926829268,0,0,0,0,0,0,0,1.951219512,46.82926829,3.902439024,0,0,0,0,0,0,0,2.926829268,0,0.975609756,0,0,0,0.487804878,0,0,0,0.975609756
"Site 22, Georgian Bay, Canadian Hydrographic Service",45.248,-80.858,5.542500113,6.230555669,1.176470588,16.47058824,0,1.176470588,0,0,3.529411765,0,0,0,1.176470588,0,0,0,0,1.176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176470588,0,0,14.11764706,42.35294118,0,0,0,0,3.529411765,0,0,0,9.411764706,0,2.352941176,0,1.176470588,0,0,0,0,0,1.176470588
"Site 24, Georgian Bay, Canadian Hydrographic Service",45.297,-80.857,5.542500113,6.230555669,0.462962963,19.44444444,0,0.925925926,0,0,1.388888889,0,0.925925926,0,0,0,0,0,0,0.925925926,0,0,0,0,0,0,0,0,0,0.925925926,0,0,0,0,0,0,0,2.314814815,58.7962963,8.333333333,0,0,0,0,0,0,0,4.166666667,0,0.925925926,0,0,0,0,0,0,0,0.462962963
"Site 27, Georgian Bay, Canadian Hydrographic Service",45.406,-80.836,5.542500113,6.230555669,0.900900901,8.108108108,0,0,0,0,6.306306306,0,0,0,0,0,0,0,0,1.801801802,0,0,0,1.801801802,0,0,0,0,0,0.900900901,0,0,0,0,2.702702703,0,0,15.31531532,52.25225225,0,0,0,0,0,0,0,0,7.207207207,0,1.801801802,0,0,0,0,0,0,0,0.900900901
"Site 3, Georgian Bay, Canadian Hydrographic Service",45.337,-80.745,5.542500113,6.230555669,0.512820513,46.66666667,0,0.512820513,0,0,0.512820513,0,1.025641026,0,0,0,0,0,0,0.512820513,0,0,0,0,0,0,0,0,0,5.641025641,0,0,0,0,0.512820513,0,0,4.102564103,32.82051282,2.051282051,0,0,0,0,0,0,0,4.615384615,0,0,0,0,0,0,0,0,0,0.512820513
"Site 5, Georgian Bay, Canadian Hydrographic Service",45.252,-80.737,5.542500113,6.230555669,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,25,0,0,0,0,0,0,0,0,41.66666667,0,8.333333333,0,0,0,0,0,0,0,0
